Ano;Dia;Hora;Casa;Fora;GC;GF;Res
2019;28/07/2019;15:00:00;Chapecoense-SC;Bahia;0;0;e
2019;28/07/2019;20:00:00;Flamengo RJ;Botafogo RJ;3;2;C
2019;28/07/2019;20:00:00;Santos;Avai;3;1;C
2019;28/07/2019;23:00:00;Fortaleza;Corinthians;1;3;F
2019;28/07/2019;23:00:00;Goias;Atletico-MG;0;0;e
2019;30/07/2019;00:00:00;CSA;Gremio;0;0;e
2019;03/08/2019;23:00:00;Ceara;Fortaleza;2;1;C
2019;03/08/2019;23:00:00;Fluminense;Internacional;2;1;C
2019;04/08/2019;15:00:00;Santos;Goias;6;1;C
2019;04/08/2019;20:00:00;Avai;Botafogo RJ;0;2;F
2019;04/08/2019;20:00:00;Bahia;Flamengo RJ;3;0;C
2019;04/08/2019;23:00:00;Atletico-MG;Cruzeiro;2;0;C
2019;04/08/2019;23:00:00;Corinthians;Palmeiras;1;1;e
2019;04/08/2019;23:00:00;Vasco;CSA;0;0;e
2019;06/08/2019;00:00:00;Gremio;Chapecoense-SC;3;3;e
2019;07/08/2019;23:15:00;Corinthians;Goias;2;0;C
2019;10/08/2019;21:00:00;Ceara;Chapecoense-SC;4;1;C
2019;10/08/2019;21:00:00;Sao Paulo;Santos;3;2;C
2019;10/08/2019;23:00:00;Flamengo RJ;Gremio;3;1;C
2019;11/08/2019;01:00:00;Atletico-MG;Fluminense;2;1;C
2019;11/08/2019;15:00:00;Internacional;Corinthians;0;0;e
2019;11/08/2019;20:00:00;Avai;Cruzeiro;2;2;e
2019;11/08/2019;20:00:00;Botafogo RJ;Athletico-PR;2;1;C
2019;11/08/2019;20:00:00;Palmeiras;Bahia;2;2;e
2019;11/08/2019;23:00:00;Goias;Vasco;0;1;F
2019;13/08/2019;00:00:00;CSA;Fortaleza;0;2;F
2019;17/08/2019;21:00:00;Corinthians;Botafogo RJ;2;0;C
2019;17/08/2019;21:00:00;Fortaleza;Internacional;0;1;F
2019;17/08/2019;23:00:00;Athletico-PR;Atletico-MG;1;0;C
2019;17/08/2019;23:00:00;Vasco;Flamengo RJ;1;4;F
2019;18/08/2019;01:00:00;Gremio;Palmeiras;1;1;e
2019;18/08/2019;20:00:00;Bahia;Goias;1;1;e
2019;18/08/2019;20:00:00;Cruzeiro;Santos;2;0;C
2019;18/08/2019;20:00:00;Fluminense;CSA;0;1;F
2019;18/08/2019;20:00:00;Sao Paulo;Ceara;1;0;C
2019;18/08/2019;23:00:00;Chapecoense-SC;Avai;1;0;C
2019;21/08/2019;23:15:00;Athletico-PR;Sao Paulo;0;1;F
2019;24/08/2019;15:00:00;Atletico-MG;Bahia;0;1;F
2019;24/08/2019;21:00:00;Gremio;Athletico-PR;2;1;C
2019;25/08/2019;20:00:00;Goias;Internacional;2;1;C
2019;25/08/2019;20:00:00;Santos;Fortaleza;3;3;e
2019;25/08/2019;20:00:00;Vasco;Sao Paulo;2;0;C
2019;25/08/2019;23:00:00;Avai;Corinthians;1;1;e
2019;25/08/2019;23:00:00;Ceara;Flamengo RJ;0;3;F
2019;25/08/2019;23:00:00;CSA;Cruzeiro;1;1;e
2019;27/08/2019;00:00:00;Botafogo RJ;Chapecoense-SC;0;0;e
2019;31/08/2019;15:00:00;Sao Paulo;Gremio;0;0;e
2019;31/08/2019;21:00:00;Bahia;CSA;1;0;C
2019;31/08/2019;23:00:00;Athletico-PR;Ceara;1;0;C
2019;31/08/2019;23:00:00;Chapecoense-SC;Santos;0;1;F
2019;01/09/2019;01:00:00;Internacional;Botafogo RJ;3;2;C
2019;01/09/2019;20:00:00;Flamengo RJ;Palmeiras;3;0;C
2019;01/09/2019;20:00:00;Fortaleza;Goias;2;0;C
2019;01/09/2019;23:00:00;Corinthians;Atletico-MG;1;0;C
2019;01/09/2019;23:00:00;Cruzeiro;Vasco;1;0;C
2019;03/09/2019;00:00:00;Fluminense;Avai;0;1;F
2019;07/09/2019;15:00:00;Corinthians;Ceara;2;2;e
2019;07/09/2019;15:00:00;Vasco;Bahia;0;2;F
2019;07/09/2019;21:00:00;Avai;Flamengo RJ;0;3;F
2019;07/09/2019;21:00:00;Fortaleza;Fluminense;0;1;F
2019;07/09/2019;23:00:00;Internacional;Sao Paulo;1;0;C
2019;08/09/2019;01:00:00;Goias;Palmeiras;1;2;F
2019;08/09/2019;15:00:00;Cruzeiro;Gremio;1;4;F
2019;08/09/2019;20:00:00;Botafogo RJ;Atletico-MG;2;1;C
2019;08/09/2019;20:00:00;Santos;Athletico-PR;1;1;e
2019;08/09/2019;23:00:00;CSA;Chapecoense-SC;2;0;C
2019;11/09/2019;01:00:00;Palmeiras;Fluminense;3;0;C
2019;14/09/2019;21:00:00;Flamengo RJ;Santos;1;0;C
2019;14/09/2019;23:00:00;Chapecoense-SC;Vasco;1;2;F
2019;14/09/2019;23:00:00;Palmeiras;Cruzeiro;1;0;C
2019;15/09/2019;01:00:00;Ceara;Botafogo RJ;0;0;e
2019;15/09/2019;15:00:00;Athletico-PR;Avai;0;1;F
2019;15/09/2019;15:00:00;Atletico-MG;Internacional;1;3;F
2019;15/09/2019;20:00:00;Bahia;Fortaleza;1;1;e
2019;15/09/2019;20:00:00;Fluminense;Corinthians;1;0;C
2019;15/09/2019;20:00:00;Gremio;Goias;3;0;C
2019;15/09/2019;23:00:00;Sao Paulo;CSA;1;1;e
2019;21/09/2019;15:00:00;Botafogo RJ;Sao Paulo;1;2;F
2019;21/09/2019;21:00:00;Cruzeiro;Flamengo RJ;1;2;F
2019;21/09/2019;23:00:00;Corinthians;Bahia;2;1;C
2019;22/09/2019;01:00:00;Santos;Gremio;0;3;F
2019;22/09/2019;15:00:00;Internacional;Chapecoense-SC;1;0;C
2019;22/09/2019;20:00:00;CSA;Ceara;1;0;C
2019;22/09/2019;20:00:00;Fortaleza;Palmeiras;0;1;F
2019;22/09/2019;20:00:00;Vasco;Athletico-PR;1;1;e
2019;22/09/2019;23:00:00;Goias;Fluminense;3;0;C
2019;24/09/2019;00:00:00;Avai;Atletico-MG;1;0;C
2019;25/09/2019;23:30:00;Ceara;Cruzeiro;0;0;e
2019;26/09/2019;01:30:00;Bahia;Botafogo RJ;2;0;C
2019;26/09/2019;01:30:00;Flamengo RJ;Internacional;3;1;C
2019;26/09/2019;01:30:00;Sao Paulo;Goias;0;1;F
2019;26/09/2019;23:15:00;Palmeiras;CSA;6;2;C
2019;27/09/2019;00:00:00;Fluminense;Santos;1;1;e
2019;27/09/2019;00:00:00;Gremio;Avai;6;1;C
2019;27/09/2019;01:30:00;Athletico-PR;Fortaleza;4;1;C
2019;28/09/2019;23:00:00;Flamengo RJ;Sao Paulo;0;0;e
2019;29/09/2019;15:00:00;Corinthians;Vasco;1;0;C
2019;29/09/2019;20:00:00;Fluminense;Gremio;2;1;C
2019;29/09/2019;20:00:00;Internacional;Palmeiras;1;1;e
2019;29/09/2019;20:00:00;Santos;CSA;2;0;C
2019;29/09/2019;23:00:00;Athletico-PR;Chapecoense-SC;1;1;e
2019;29/09/2019;23:00:00;Atletico-MG;Ceara;2;1;C
2019;01/10/2019;00:00:00;Avai;Bahia;0;2;F
2019;01/10/2019;00:00:00;Fortaleza;Botafogo RJ;1;0;C
2019;01/10/2019;00:00:00;Goias;Cruzeiro;1;0;C
2019;02/10/2019;23:15:00;Atletico-MG;Vasco;1;2;F
2019;02/10/2019;23:15:00;Chapecoense-SC;Corinthians;0;1;F
2019;05/10/2019;21:00:00;Sao Paulo;Fortaleza;2;1;C
2019;05/10/2019;21:00:00;Vasco;Santos;0;1;F
2019;05/10/2019;23:00:00;Bahia;Athletico-PR;1;2;F
2019;05/10/2019;23:00:00;Gremio;Corinthians;0;0;e
2019;06/10/2019;01:00:00;Cruzeiro;Internacional;1;1;e
2019;06/10/2019;15:00:00;Chapecoense-SC;Flamengo RJ;0;1;F
2019;06/10/2019;20:00:00;Botafogo RJ;Fluminense;0;1;F
2019;06/10/2019;20:00:00;Ceara;Goias;0;1;F
2019;06/10/2019;20:00:00;Palmeiras;Atletico-MG;1;1;e
2019;06/10/2019;23:00:00;CSA;Avai;3;1;C
2019;09/10/2019;23:15:00;Botafogo RJ;Goias;3;1;C
2019;09/10/2019;23:15:00;CSA;Internacional;1;0;C
2019;10/10/2019;00:30:00;Fortaleza;Chapecoense-SC;2;0;C
2019;10/10/2019;01:00:00;Bahia;Sao Paulo;0;0;e
2019;10/10/2019;01:00:00;Gremio;Ceara;2;1;C
2019;10/10/2019;01:30:00;Cruzeiro;Fluminense;0;0;e
2019;10/10/2019;01:30:00;Santos;Palmeiras;2;0;C
2019;10/10/2019;23:15:00;Avai;Vasco;0;0;e
2019;10/10/2019;23:15:00;Corinthians;Athletico-PR;2;2;e
2019;11/10/2019;00:00:00;Flamengo RJ;Atletico-MG;3;1;C
2019;12/10/2019;21:00:00;Goias;CSA;1;0;C
2019;12/10/2019;23:00:00;Fluminense;Bahia;2;0;C
2019;13/10/2019;01:00:00;Palmeiras;Botafogo RJ;1;0;C
2019;13/10/2019;20:00:00;Athletico-PR;Flamengo RJ;0;2;F
2019;13/10/2019;20:00:00;Ceara;Avai;1;0;C
2019;13/10/2019;20:00:00;Internacional;Santos;0;0;e
2019;13/10/2019;20:00:00;Vasco;Fortaleza;1;0;C
2019;13/10/2019;22:00:00;Sao Paulo;Corinthians;1;0;C
2019;13/10/2019;23:00:00;Atletico-MG;Gremio;1;4;F
2019;13/10/2019;23:00:00;Chapecoense-SC;Cruzeiro;1;1;e
2019;16/10/2019;23:15:00;CSA;Atletico-MG;2;2;e
2019;16/10/2019;23:15:00;Gremio;Bahia;0;1;F
2019;17/10/2019;00:00:00;Fortaleza;Flamengo RJ;1;2;F
2019;17/10/2019;01:00:00;Cruzeiro;Sao Paulo;1;0;C
2019;17/10/2019;01:00:00;Palmeiras;Chapecoense-SC;1;0;C
2019;17/10/2019;01:30:00;Goias;Corinthians;2;2;e
2019;17/10/2019;01:30:00;Vasco;Botafogo RJ;2;1;C
2019;17/10/2019;23:15:00;Avai;Internacional;0;2;F
2019;17/10/2019;23:15:00;Santos;Ceara;2;1;C
2019;18/10/2019;01:00:00;Fluminense;Athletico-PR;1;2;F
2019;19/10/2019;21:00:00;Fortaleza;Gremio;2;1;C
2019;19/10/2019;23:00:00;Corinthians;Cruzeiro;1;2;F
2019;20/10/2019;20:00:00;Atletico-MG;Santos;2;0;C
2019;20/10/2019;20:00:00;Internacional;Vasco;0;1;F
2019;20/10/2019;20:00:00;Sao Paulo;Avai;1;0;C
2019;20/10/2019;22:00:00;Flamengo RJ;Fluminense;2;0;C
2019;20/10/2019;23:00:00;Athletico-PR;Palmeiras;1;1;e
2019;20/10/2019;23:00:00;Chapecoense-SC;Goias;2;2;e
2019;21/10/2019;23:30:00;Bahia;Ceara;1;2;F
2019;22/10/2019;00:00:00;Botafogo RJ;CSA;2;1;C
2019;26/10/2019;21:00:00;Ceara;Vasco;1;1;e
2019;26/10/2019;21:00:00;Corinthians;Santos;0;0;e
2019;26/10/2019;23:00:00;Bahia;Internacional;2;3;F
2019;26/10/2019;23:30:00;Fluminense;Chapecoense-SC;1;1;e
2019;27/10/2019;01:00:00;Cruzeiro;Fortaleza;1;1;e
2019;27/10/2019;19:00:00;Athletico-PR;Goias;4;1;C
2019;27/10/2019;19:00:00;Gremio;Botafogo RJ;3;0;C
2019;27/10/2019;19:00:00;Sao Paulo;Atletico-MG;2;0;C
2019;27/10/2019;21:00:00;Avai;Palmeiras;1;2;F
2019;27/10/2019;22:00:00;Flamengo RJ;CSA;1;0;C
2019;30/10/2019;22:30:00;Atletico-MG;Chapecoense-SC;0;2;F
2019;30/10/2019;22:30:00;Avai;Fortaleza;1;3;F
2019;30/10/2019;22:30:00;Palmeiras;Sao Paulo;3;0;C
2019;31/10/2019;00:30:00;Ceara;Fluminense;2;0;C
2019;31/10/2019;00:30:00;CSA;Corinthians;2;1;C
2019;31/10/2019;00:30:00;Vasco;Gremio;1;3;F
2019;31/10/2019;22:15:00;Santos;Bahia;1;0;C
2019;31/10/2019;23:00:00;Goias;Flamengo RJ;2;2;e
2019;01/11/2019;00:30:00;Botafogo RJ;Cruzeiro;0;2;F
2019;01/11/2019;00:30:00;Internacional;Athletico-PR;1;1;e
2019;02/11/2019;20:00:00;Fortaleza;Atletico-MG;2;2;e
2019;02/11/2019;22:00:00;Fluminense;Vasco;0;0;e
2019;02/11/2019;22:00:00;Palmeiras;Ceara;1;0;C
2019;03/11/2019;00:00:00;Chapecoense-SC;Sao Paulo;0;3;F
2019;03/11/2019;19:00:00;Flamengo RJ;Corinthians;4;1;C
2019;03/11/2019;21:00:00;Athletico-PR;CSA;1;0;C
2019;03/11/2019;21:00:00;Gremio;Internacional;2;0;C
2019;03/11/2019;22:00:00;Cruzeiro;Bahia;1;1;e
2019;03/11/2019;22:00:00;Santos;Botafogo RJ;4;1;C
2019;03/11/2019;22:30:00;Goias;Avai;2;0;C
2019;06/11/2019;22:30:00;Corinthians;Fortaleza;3;2;C
2019;06/11/2019;23:00:00;Atletico-MG;Goias;2;0;C
2019;07/11/2019;00:00:00;Avai;Santos;1;2;F
2019;07/11/2019;00:30:00;Athletico-PR;Cruzeiro;0;0;e
2019;07/11/2019;00:30:00;Bahia;Chapecoense-SC;1;1;e
2019;07/11/2019;00:30:00;Vasco;Palmeiras;1;2;F
2019;07/11/2019;22:30:00;Ceara;Internacional;2;0;C
2019;07/11/2019;22:30:00;Sao Paulo;Fluminense;0;2;F
2019;07/11/2019;23:00:00;Botafogo RJ;Flamengo RJ;0;1;F
2019;08/11/2019;00:00:00;Gremio;CSA;2;1;C
2019;09/11/2019;20:00:00;Goias;Santos;0;3;F
2019;09/11/2019;22:00:00;Palmeiras;Corinthians;1;1;e
2019;10/11/2019;19:00:00;Cruzeiro;Atletico-MG;0;0;e
2019;10/11/2019;19:00:00;Internacional;Fluminense;2;1;C
2019;10/11/2019;19:00:00;Sao Paulo;Athletico-PR;0;1;F
2019;10/11/2019;21:00:00;Flamengo RJ;Bahia;3;1;C
2019;10/11/2019;22:00:00;Chapecoense-SC;Gremio;0;1;F
2019;10/11/2019;22:00:00;CSA;Vasco;0;3;F
2019;10/11/2019;22:00:00;Fortaleza;Ceara;1;0;C
2019;11/11/2019;23:00:00;Botafogo RJ;Avai;2;0;C
2019;14/11/2019;00:30:00;Flamengo RJ;Vasco;4;4;e
2019;16/11/2019;20:00:00;Santos;Sao Paulo;1;1;e
2019;16/11/2019;22:00:00;Fluminense;Atletico-MG;1;1;e
2019;17/11/2019;19:00:00;Bahia;Palmeiras;1;1;e
2019;17/11/2019;19:00:00;Gremio;Flamengo RJ;0;1;F
2019;17/11/2019;21:00:00;Athletico-PR;Botafogo RJ;1;0;C
2019;17/11/2019;21:00:00;Chapecoense-SC;Ceara;1;0;C
2019;17/11/2019;21:00:00;Corinthians;Internacional;0;0;e
2019;17/11/2019;22:00:00;Fortaleza;CSA;3;0;C
2019;18/11/2019;22:30:00;Vasco;Goias;1;1;e
2019;18/11/2019;23:00:00;Cruzeiro;Avai;0;0;e
2019;24/11/2019;00:00:00;Santos;Cruzeiro;4;1;C
2019;24/11/2019;19:00:00;Atletico-MG;Athletico-PR;0;1;F
2019;24/11/2019;19:00:00;Goias;Bahia;4;3;C
2019;24/11/2019;19:00:00;Palmeiras;Gremio;1;2;F
2019;24/11/2019;21:00:00;Botafogo RJ;Corinthians;1;0;C
2019;24/11/2019;22:00:00;Avai;Chapecoense-SC;0;1;F
2019;24/11/2019;22:00:00;Ceara;Sao Paulo;1;1;e
2019;24/11/2019;22:00:00;Internacional;Fortaleza;2;2;e
2019;25/11/2019;23:00:00;CSA;Fluminense;0;1;F
2019;27/11/2019;22:30:00;Chapecoense-SC;Botafogo RJ;0;1;F
2019;27/11/2019;22:30:00;Internacional;Goias;1;2;F
2019;28/11/2019;00:00:00;Bahia;Atletico-MG;1;1;e
2019;28/11/2019;00:30:00;Athletico-PR;Gremio;2;0;C
2019;28/11/2019;00:30:00;Corinthians;Avai;3;0;C
2019;28/11/2019;00:30:00;Flamengo RJ;Ceara;4;1;C
2019;28/11/2019;22:30:00;Fluminense;Palmeiras;1;0;C
2019;28/11/2019;23:00:00;Fortaleza;Santos;2;1;C
2019;28/11/2019;23:30:00;Sao Paulo;Vasco;1;0;C
2019;29/11/2019;00:30:00;Cruzeiro;CSA;0;1;F
2019;30/11/2019;22:00:00;Botafogo RJ;Internacional;0;1;F
2019;30/11/2019;22:00:00;Ceara;Athletico-PR;1;1;e
2019;01/12/2019;19:00:00;Avai;Fluminense;1;1;e
2019;01/12/2019;19:00:00;Goias;Fortaleza;1;2;F
2019;01/12/2019;19:00:00;Palmeiras;Flamengo RJ;1;3;F
2019;01/12/2019;21:00:00;Atletico-MG;Corinthians;2;1;C
2019;01/12/2019;21:00:00;CSA;Bahia;1;2;F
2019;01/12/2019;22:00:00;Gremio;Sao Paulo;3;0;C
2019;01/12/2019;22:00:00;Santos;Chapecoense-SC;2;0;C
2019;02/12/2019;23:00:00;Vasco;Cruzeiro;1;0;C
2019;04/12/2019;22:00:00;Athletico-PR;Santos;1;0;C
2019;04/12/2019;22:30:00;Atletico-MG;Botafogo RJ;2;0;C
2019;04/12/2019;22:30:00;Ceara;Corinthians;0;1;F
2019;05/12/2019;00:00:00;Chapecoense-SC;CSA;3;0;C
2019;05/12/2019;00:30:00;Fluminense;Fortaleza;0;0;e
2019;05/12/2019;00:30:00;Sao Paulo;Internacional;2;1;C
2019;05/12/2019;22:15:00;Bahia;Vasco;1;1;e
2019;05/12/2019;22:15:00;Gremio;Cruzeiro;2;0;C
2019;05/12/2019;22:15:00;Palmeiras;Goias;5;1;C
2019;05/12/2019;23:00:00;Flamengo RJ;Avai;6;1;C
2019;08/12/2019;19:00:00;Avai;Athletico-PR;0;0;e
2019;08/12/2019;19:00:00;Botafogo RJ;Ceara;1;1;e
2019;08/12/2019;19:00:00;Corinthians;Fluminense;1;2;F
2019;08/12/2019;19:00:00;Cruzeiro;Palmeiras;0;2;F
2019;08/12/2019;19:00:00;CSA;Sao Paulo;1;2;F
2019;08/12/2019;19:00:00;Fortaleza;Bahia;2;1;C
2019;08/12/2019;19:00:00;Goias;Gremio;3;2;C
2019;08/12/2019;19:00:00;Internacional;Atletico-MG;2;1;C
2019;08/12/2019;19:00:00;Santos;Flamengo RJ;4;0;C
2019;08/12/2019;19:00:00;Vasco;Chapecoense-SC;1;1;e
2020;08/08/2020;23:00:00;Fortaleza;Athletico-PR;0;2;F
2020;08/08/2020;23:30:00;Coritiba;Internacional;0;1;F
2020;09/08/2020;01:00:00;Sport Recife;Ceara;3;2;C
2020;09/08/2020;20:00:00;Flamengo RJ;Atletico-MG;0;1;F
2020;09/08/2020;20:00:00;Santos;Bragantino;1;1;e
2020;09/08/2020;23:00:00;Gremio;Fluminense;1;0;C
2020;12/08/2020;23:15:00;Athletico-PR;Goias;2;1;C
2020;12/08/2020;23:15:00;Atletico-MG;Corinthians;3;2;C
2020;12/08/2020;23:15:00;Bragantino;Botafogo RJ;1;1;e
2020;13/08/2020;00:30:00;Atletico GO;Flamengo RJ;3;0;C
2020;13/08/2020;00:30:00;Bahia;Coritiba;1;0;C
2020;13/08/2020;01:30:00;Ceara;Gremio;1;1;e
2020;13/08/2020;01:30:00;Fluminense;Palmeiras;1;1;e
2020;13/08/2020;23:15:00;Sao Paulo;Fortaleza;1;0;C
2020;13/08/2020;23:30:00;Internacional;Santos;2;0;C
2020;14/08/2020;00:00:00;Vasco;Sport Recife;2;0;C
2020;15/08/2020;23:00:00;Gremio;Corinthians;0;0;e
2020;15/08/2020;23:30:00;Coritiba;Flamengo RJ;0;1;F
2020;16/08/2020;01:30:00;Palmeiras;Goias;1;1;e
2020;16/08/2020;15:00:00;Atletico-MG;Ceara;2;0;C
2020;16/08/2020;20:00:00;Bahia;Bragantino;2;1;C
2020;16/08/2020;20:00:00;Vasco;Sao Paulo;2;1;C
2020;16/08/2020;22:00:00;Fluminense;Internacional;2;1;C
2020;16/08/2020;23:00:00;Atletico GO;Sport Recife;1;1;e
2020;16/08/2020;23:30:00;Fortaleza;Botafogo RJ;0;0;e
2020;16/08/2020;23:45:00;Santos;Athletico-PR;3;1;C
2020;19/08/2020;23:15:00;Bragantino;Fluminense;2;1;C
2020;19/08/2020;23:15:00;Flamengo RJ;Gremio;1;1;e
2020;19/08/2020;23:30:00;Athletico-PR;Palmeiras;0;1;F
2020;20/08/2020;00:30:00;Goias;Fortaleza;1;3;F
2020;20/08/2020;00:30:00;Internacional;Atletico GO;3;0;C
2020;20/08/2020;01:30:00;Botafogo RJ;Atletico-MG;2;1;C
2020;20/08/2020;01:30:00;Corinthians;Coritiba;3;1;C
2020;20/08/2020;23:15:00;Sport Recife;Santos;0;1;F
2020;21/08/2020;00:00:00;Ceara;Vasco;0;3;F
2020;21/08/2020;00:00:00;Sao Paulo;Bahia;1;1;e
2020;22/08/2020;20:00:00;Athletico-PR;Fluminense;0;1;F
2020;22/08/2020;23:00:00;Internacional;Atletico-MG;1;0;C
2020;23/08/2020;01:00:00;Goias;Atletico GO;2;0;C
2020;23/08/2020;15:00:00;Flamengo RJ;Botafogo RJ;1;1;e
2020;23/08/2020;20:00:00;Bragantino;Coritiba;1;2;F
2020;23/08/2020;20:00:00;Palmeiras;Santos;2;1;C
2020;23/08/2020;20:00:00;Vasco;Gremio;0;0;e
2020;23/08/2020;23:00:00;Sport Recife;Sao Paulo;0;1;F
2020;24/08/2020;00:00:00;Ceara;Bahia;2;0;C
2020;26/08/2020;23:00:00;Sao Paulo;Athletico-PR;1;0;C
2020;27/08/2020;01:30:00;Corinthians;Fortaleza;1;1;e
2020;29/08/2020;21:00:00;Botafogo RJ;Internacional;0;2;F
2020;29/08/2020;23:00:00;Bahia;Palmeiras;1;1;e
2020;29/08/2020;23:00:00;Fluminense;Vasco;2;1;C
2020;30/08/2020;01:00:00;Fortaleza;Bragantino;3;0;C
2020;30/08/2020;15:00:00;Sao Paulo;Corinthians;2;1;C
2020;30/08/2020;20:00:00;Coritiba;Sport Recife;1;0;C
2020;30/08/2020;20:00:00;Santos;Flamengo RJ;0;1;F
2020;30/08/2020;22:00:00;Atletico GO;Ceara;0;2;F
2020;02/09/2020;23:00:00;Ceara;Fortaleza;1;0;C
2020;02/09/2020;23:15:00;Fluminense;Atletico GO;1;1;e
2020;02/09/2020;23:15:00;Goias;Corinthians;1;2;F
2020;03/09/2020;00:30:00;Athletico-PR;Bragantino;1;1;e
2020;03/09/2020;00:30:00;Bahia;Flamengo RJ;3;5;F
2020;03/09/2020;00:30:00;Botafogo RJ;Coritiba;0;0;e
2020;03/09/2020;01:30:00;Palmeiras;Internacional;1;1;e
2020;03/09/2020;01:30:00;Santos;Vasco;2;2;e
2020;03/09/2020;23:00:00;Gremio;Sport Recife;1;2;F
2020;04/09/2020;00:00:00;Atletico-MG;Sao Paulo;3;0;C
2020;05/09/2020;21:00:00;Flamengo RJ;Fortaleza;2;1;C
2020;05/09/2020;23:00:00;Corinthians;Botafogo RJ;2;2;e
2020;06/09/2020;01:00:00;Ceara;Santos;0;1;F
2020;06/09/2020;15:00:00;Bragantino;Palmeiras;1;2;F
2020;06/09/2020;20:00:00;Internacional;Bahia;2;2;e
2020;06/09/2020;20:00:00;Sao Paulo;Fluminense;3;1;C
2020;06/09/2020;22:00:00;Vasco;Athletico-PR;1;0;C
2020;06/09/2020;23:00:00;Atletico GO;Gremio;1;1;e
2020;07/09/2020;00:30:00;Coritiba;Atletico-MG;0;1;F
2020;07/09/2020;00:30:00;Sport Recife;Goias;2;1;C
2020;09/09/2020;21:30:00;Athletico-PR;Botafogo RJ;1;1;e
2020;09/09/2020;22:00:00;Fortaleza;Sport Recife;1;0;C
2020;09/09/2020;22:00:00;Goias;Coritiba;3;3;e
2020;09/09/2020;23:15:00;Sao Paulo;Bragantino;1;1;e
2020;10/09/2020;01:30:00;Fluminense;Flamengo RJ;1;2;F
2020;10/09/2020;01:30:00;Santos;Atletico-MG;3;1;C
2020;10/09/2020;23:15:00;Bahia;Gremio;0;2;F
2020;10/09/2020;23:15:00;Corinthians;Palmeiras;0;2;F
2020;10/09/2020;23:15:00;Internacional;Ceara;2;0;C
2020;11/09/2020;01:00:00;Vasco;Atletico GO;1;2;F
2020;12/09/2020;20:30:00;Athletico-PR;Coritiba;1;0;C
2020;12/09/2020;23:00:00;Santos;Sao Paulo;2;2;e
2020;13/09/2020;20:00:00;Fluminense;Corinthians;2;1;C
2020;13/09/2020;20:00:00;Gremio;Fortaleza;1;1;e
2020;13/09/2020;22:00:00;Atletico-MG;Bragantino;2;1;C
2020;13/09/2020;22:00:00;Bahia;Atletico GO;0;1;F
2020;13/09/2020;22:00:00;Ceara;Flamengo RJ;2;0;C
2020;13/09/2020;22:00:00;Goias;Internacional;1;0;C
2020;13/09/2020;23:45:00;Palmeiras;Sport Recife;2;2;e
2020;14/09/2020;00:30:00;Botafogo RJ;Vasco;2;3;F
2020;17/09/2020;01:30:00;Corinthians;Bahia;3;2;C
2020;19/09/2020;23:00:00;Bragantino;Ceara;4;2;C
2020;19/09/2020;23:00:00;Fortaleza;Internacional;1;0;C
2020;20/09/2020;01:00:00;Atletico GO;Atletico-MG;3;4;F
2020;20/09/2020;20:00:00;Coritiba;Vasco;1;0;C
2020;20/09/2020;20:00:00;Gremio;Palmeiras;1;1;e
2020;20/09/2020;22:15:00;Botafogo RJ;Santos;0;0;e
2020;21/09/2020;00:30:00;Sport Recife;Fluminense;1;0;C
2020;24/09/2020;01:30:00;Sport Recife;Corinthians;1;0;C
2020;26/09/2020;23:00:00;Athletico-PR;Bahia;1;0;C
2020;26/09/2020;23:00:00;Internacional;Sao Paulo;1;1;e
2020;27/09/2020;01:00:00;Atletico-MG;Gremio;3;1;C
2020;27/09/2020;15:00:00;Vasco;Bragantino;1;1;e
2020;27/09/2020;20:00:00;Palmeiras;Flamengo RJ;1;1;e
2020;27/09/2020;22:15:00;Atletico GO;Botafogo RJ;1;1;e
2020;27/09/2020;22:15:00;Ceara;Goias;2;2;e
2020;28/09/2020;00:30:00;Santos;Fortaleza;1;1;e
2020;29/09/2020;00:00:00;Fluminense;Coritiba;4;0;C
2020;01/10/2020;01:30:00;Botafogo RJ;Bahia;1;2;F
2020;01/10/2020;01:30:00;Corinthians;Atletico GO;0;0;e
2020;03/10/2020;21:00:00;Gremio;Internacional;1;1;e
2020;03/10/2020;23:00:00;Palmeiras;Ceara;2;1;C
2020;04/10/2020;01:00:00;Bragantino;Corinthians;0;0;e
2020;04/10/2020;15:00:00;Botafogo RJ;Fluminense;1;1;e
2020;04/10/2020;20:00:00;Coritiba;Sao Paulo;1;1;e
2020;04/10/2020;20:00:00;Flamengo RJ;Athletico-PR;3;1;C
2020;04/10/2020;22:15:00;Bahia;Sport Recife;1;2;F
2020;04/10/2020;22:15:00;Fortaleza;Atletico GO;0;0;e
2020;04/10/2020;22:15:00;Goias;Santos;2;3;F
2020;05/10/2020;00:30:00;Atletico-MG;Vasco;4;1;C
2020;07/10/2020;23:00:00;Corinthians;Santos;1;1;e
2020;07/10/2020;23:15:00;Bahia;Vasco;3;0;C
2020;07/10/2020;23:15:00;Flamengo RJ;Sport Recife;3;0;C
2020;07/10/2020;23:15:00;Gremio;Coritiba;2;1;C
2020;08/10/2020;00:30:00;Goias;Fluminense;2;4;F
2020;08/10/2020;00:30:00;Sao Paulo;Atletico GO;3;0;C
2020;08/10/2020;01:30:00;Botafogo RJ;Palmeiras;2;1;C
2020;08/10/2020;01:30:00;Fortaleza;Atletico-MG;2;1;C
2020;08/10/2020;23:00:00;Athletico-PR;Ceara;0;0;e
2020;09/10/2020;01:00:00;Bragantino;Internacional;0;2;F
